created,value
2020-12-01T00:05:05.000Z,0.231
2020-12-01T00:20:05.000Z,0.231
2020-12-01T00:35:05.000Z,0.231
2020-12-01T00:50:05.000Z,0.231
2020-12-01T01:05:05.000Z,0.231
2020-12-01T01:20:05.000Z,0.231
2020-12-01T01:35:05.000Z,0.231
2020-12-01T01:50:05.000Z,0.231
2020-12-01T02:05:05.000Z,0.231
2020-12-01T02:20:05.000Z,0.231
2020-12-01T02:35:05.000Z,0.231
2020-12-01T02:50:05.000Z,0.231
2020-12-01T03:05:05.000Z,0.231
2020-12-01T03:20:05.000Z,0.231
2020-12-01T03:35:05.000Z,0.231
2020-12-01T03:50:05.000Z,0.231
2020-12-01T04:05:05.000Z,0.231
2020-12-01T04:20:05.000Z,0.231
2020-12-01T04:35:05.000Z,0.231
2020-12-01T04:50:05.000Z,0.231
2020-12-01T05:05:05.000Z,0.231
2020-12-01T05:20:05.000Z,0.231
2020-12-01T05:35:05.000Z,0.231
2020-12-01T05:50:05.000Z,0.231
2020-12-01T06:05:05.000Z,0.231
2020-12-01T06:20:05.000Z,0.231
2020-12-01T06:35:05.000Z,0.231
2020-12-01T06:50:05.000Z,0.231
2020-12-01T07:05:05.000Z,0.231
2020-12-01T07:20:05.000Z,0.231
2020-12-01T07:35:05.000Z,0.231
2020-12-01T07:50:05.000Z,0.231
2020-12-01T08:05:05.000Z,0.231
2020-12-01T08:20:05.000Z,0.231
2020-12-01T08:35:12.000Z,0.231
2020-12-01T08:50:06.000Z,0.231
2020-12-01T09:05:05.000Z,0.231
2020-12-01T09:20:05.000Z,0.231
2020-12-01T09:35:05.000Z,0.231
2020-12-01T09:50:05.000Z,0.231
2020-12-01T10:05:05.000Z,0.231
2020-12-01T10:20:05.000Z,0.231
2020-12-01T10:35:05.000Z,0.231
2020-12-01T10:50:05.000Z,0.231
2020-12-01T11:05:05.000Z,0.231
2020-12-01T11:20:05.000Z,0.231
2020-12-01T11:35:05.000Z,0.231
2020-12-01T11:50:05.000Z,0.231
2020-12-01T12:05:05.000Z,0.231
2020-12-01T12:20:05.000Z,0.231
2020-12-01T12:35:05.000Z,0.231
2020-12-01T12:50:05.000Z,0.231
2020-12-01T13:05:05.000Z,0.231
2020-12-01T13:20:05.000Z,0.231
2020-12-01T13:35:05.000Z,0.231
2020-12-01T13:50:05.000Z,0.231
2020-12-01T14:05:05.000Z,0.231
2020-12-01T14:20:05.000Z,0.231
2020-12-01T14:35:05.000Z,0.231
2020-12-01T14:50:05.000Z,0.231
2020-12-01T15:05:05.000Z,0.231
2020-12-01T15:20:05.000Z,0.237
2020-12-01T15:35:05.000Z,0.248
2020-12-01T15:50:05.000Z,0.268
2020-12-01T16:05:05.000Z,0.278
2020-12-01T16:20:05.000Z,0.281
2020-12-01T16:35:05.000Z,0.281
2020-12-01T16:50:05.000Z,0.282
2020-12-01T17:05:05.000Z,0.281
2020-12-01T17:20:05.000Z,0.281
2020-12-01T17:35:05.000Z,0.282
2020-12-01T17:50:05.000Z,0.28300000000000003
2020-12-01T18:05:05.000Z,0.284
2020-12-01T18:20:05.000Z,0.284
2020-12-01T18:35:05.000Z,0.284
2020-12-01T18:50:05.000Z,0.285
2020-12-01T19:05:05.000Z,0.287
2020-12-01T19:20:05.000Z,0.28800000000000003
2020-12-01T19:35:05.000Z,0.28800000000000003
2020-12-01T19:50:05.000Z,0.28800000000000003
2020-12-01T20:05:05.000Z,0.28800000000000003
2020-12-01T20:20:05.000Z,0.287
2020-12-01T20:35:05.000Z,0.287
2020-12-01T20:50:05.000Z,0.28800000000000003
2020-12-01T21:05:05.000Z,0.294
2020-12-01T21:20:05.000Z,0.313
2020-12-01T21:35:05.000Z,0.315
2020-12-01T21:50:05.000Z,0.314
2020-12-01T22:05:05.000Z,0.311
2020-12-01T22:20:05.000Z,0.308
2020-12-01T22:35:05.000Z,0.309
2020-12-01T22:50:05.000Z,0.313
