created,value
2020-12-01T00:06:05.000Z,0.198
2020-12-01T00:21:05.000Z,0.198
2020-12-01T00:36:05.000Z,0.198
2020-12-01T00:51:05.000Z,0.198
2020-12-01T01:06:05.000Z,0.198
2020-12-01T01:21:05.000Z,0.198
2020-12-01T01:36:05.000Z,0.198
2020-12-01T01:51:05.000Z,0.198
2020-12-01T02:06:05.000Z,0.198
2020-12-01T02:21:05.000Z,0.198
2020-12-01T02:36:05.000Z,0.198
2020-12-01T02:51:05.000Z,0.198
2020-12-01T03:06:05.000Z,0.198
2020-12-01T03:21:05.000Z,0.198
2020-12-01T03:36:05.000Z,0.198
2020-12-01T03:51:05.000Z,0.198
2020-12-01T04:06:05.000Z,0.198
2020-12-01T04:21:05.000Z,0.198
2020-12-01T04:36:05.000Z,0.198
2020-12-01T04:51:05.000Z,0.198
2020-12-01T05:06:05.000Z,0.198
2020-12-01T05:21:05.000Z,0.198
2020-12-01T05:36:05.000Z,0.198
2020-12-01T05:51:05.000Z,0.198
2020-12-01T06:06:05.000Z,0.198
2020-12-01T06:21:05.000Z,0.198
2020-12-01T06:36:05.000Z,0.198
2020-12-01T06:51:05.000Z,0.198
2020-12-01T07:06:05.000Z,0.198
2020-12-01T07:21:05.000Z,0.198
2020-12-01T07:36:05.000Z,0.198
2020-12-01T07:51:05.000Z,0.198
2020-12-01T08:06:05.000Z,0.198
2020-12-01T08:21:05.000Z,0.198
2020-12-01T08:36:05.000Z,0.198
2020-12-01T08:51:05.000Z,0.198
2020-12-01T09:06:05.000Z,0.198
2020-12-01T09:21:05.000Z,0.198
2020-12-01T09:36:05.000Z,0.198
2020-12-01T09:51:05.000Z,0.198
2020-12-01T10:06:05.000Z,0.198
2020-12-01T10:21:05.000Z,0.198
2020-12-01T10:36:05.000Z,0.198
2020-12-01T10:51:05.000Z,0.198
2020-12-01T11:06:05.000Z,0.198
2020-12-01T11:21:05.000Z,0.198
2020-12-01T11:36:05.000Z,0.2
2020-12-01T11:51:05.000Z,0.198
2020-12-01T12:06:05.000Z,0.198
2020-12-01T12:21:05.000Z,0.198
2020-12-01T12:36:05.000Z,0.198
2020-12-01T12:51:05.000Z,0.198
2020-12-01T13:06:05.000Z,0.198
2020-12-01T13:21:05.000Z,0.198
2020-12-01T13:36:05.000Z,0.198
2020-12-01T13:51:05.000Z,0.198
2020-12-01T14:06:05.000Z,0.2
2020-12-01T14:21:05.000Z,0.2
2020-12-01T14:36:13.000Z,0.2
2020-12-01T14:51:06.000Z,0.196
2020-12-01T15:06:05.000Z,0.195
2020-12-01T15:21:05.000Z,0.195
2020-12-01T15:36:05.000Z,0.195
2020-12-01T15:51:05.000Z,0.195
2020-12-01T16:06:05.000Z,0.195
2020-12-01T16:21:05.000Z,0.195
2020-12-01T16:36:05.000Z,0.195
2020-12-01T16:51:05.000Z,0.195
2020-12-01T17:06:05.000Z,0.195
2020-12-01T17:21:05.000Z,0.195
2020-12-01T17:36:05.000Z,0.195
2020-12-01T17:51:05.000Z,0.195
2020-12-01T18:06:05.000Z,0.195
2020-12-01T18:21:05.000Z,0.195
2020-12-01T18:36:05.000Z,0.195
2020-12-01T18:51:05.000Z,0.193
2020-12-01T19:06:05.000Z,0.193
2020-12-01T19:21:05.000Z,0.195
2020-12-01T19:36:05.000Z,0.193
2020-12-01T19:51:05.000Z,0.195
2020-12-01T20:06:05.000Z,0.195
2020-12-01T20:21:05.000Z,0.195
2020-12-01T20:36:05.000Z,0.195
2020-12-01T20:51:05.000Z,0.193
2020-12-01T21:06:05.000Z,0.195
2020-12-01T21:21:05.000Z,0.198
2020-12-01T21:36:05.000Z,0.24
2020-12-01T21:51:05.000Z,0.268
2020-12-01T22:06:05.000Z,0.267
2020-12-01T22:21:05.000Z,0.263
2020-12-01T22:36:05.000Z,0.265
2020-12-01T22:51:05.000Z,0.271
2020-12-01T23:06:05.000Z,0.281
2020-12-01T23:21:05.000Z,0.27
2020-12-01T23:36:05.000Z,0.263
2020-12-01T23:51:05.000Z,0.262
2020-12-02T00:06:05.000Z,0.26
2020-12-02T00:21:05.000Z,0.256
2020-12-02T00:36:05.000Z,0.253
2020-12-02T00:51:05.000Z,0.251
2020-12-02T01:06:05.000Z,0.249
2020-12-02T01:21:05.000Z,0.247
2020-12-02T01:36:05.000Z,0.24600000000000002
2020-12-02T01:51:05.000Z,0.245
2020-12-02T02:06:05.000Z,0.244
2020-12-02T02:21:05.000Z,0.243
2020-12-02T02:36:05.000Z,0.242
2020-12-02T02:51:05.000Z,0.24100000000000002
2020-12-02T03:06:05.000Z,0.24100000000000002
2020-12-02T03:21:05.000Z,0.24
2020-12-02T03:36:05.000Z,0.239
2020-12-02T03:51:05.000Z,0.239
2020-12-02T04:06:05.000Z,0.239
2020-12-02T04:21:05.000Z,0.23800000000000002
2020-12-02T04:36:05.000Z,0.23800000000000002
2020-12-02T04:51:05.000Z,0.237
2020-12-02T05:06:05.000Z,0.237
2020-12-02T05:21:05.000Z,0.237
2020-12-02T05:36:05.000Z,0.237
2020-12-02T05:51:05.000Z,0.23600000000000002
2020-12-02T06:06:05.000Z,0.23600000000000002
2020-12-02T06:21:05.000Z,0.23600000000000002
2020-12-02T06:36:05.000Z,0.23600000000000002
2020-12-02T06:51:05.000Z,0.235
2020-12-02T07:06:05.000Z,0.235
2020-12-02T07:21:05.000Z,0.235
2020-12-02T07:36:05.000Z,0.235
2020-12-02T07:51:05.000Z,0.235
2020-12-02T08:06:05.000Z,0.233
2020-12-02T08:21:05.000Z,0.233
2020-12-02T08:36:05.000Z,0.233
2020-12-02T08:51:05.000Z,0.233
2020-12-02T09:06:05.000Z,0.233
2020-12-02T09:21:05.000Z,0.233
2020-12-02T09:36:05.000Z,0.233
2020-12-02T09:51:05.000Z,0.233
2020-12-02T10:06:05.000Z,0.233
