created,value
2020-12-01T00:01:05.000Z,9.0
2020-12-01T00:16:05.000Z,8.9
2020-12-01T02:46:05.000Z,8.3
2020-12-01T03:01:05.000Z,8.2
2020-12-01T03:16:05.000Z,8.2
2020-12-01T03:31:05.000Z,8.1
2020-12-01T03:46:05.000Z,8.1
2020-12-01T04:01:05.000Z,8.0
2020-12-01T04:16:05.000Z,8.0
2020-12-01T04:31:05.000Z,8.0
2020-12-01T04:46:05.000Z,7.9
2020-12-01T05:01:05.000Z,7.9
2020-12-01T05:16:05.000Z,7.9
2020-12-01T05:31:05.000Z,7.8
2020-12-01T05:46:05.000Z,7.8
2020-12-01T06:01:05.000Z,7.8
2020-12-01T06:16:05.000Z,7.8
2020-12-01T06:31:05.000Z,7.8
2020-12-01T06:46:05.000Z,7.7
2020-12-01T07:01:05.000Z,7.7
2020-12-01T07:16:05.000Z,7.7
2020-12-01T07:31:05.000Z,7.7
2020-12-01T07:46:05.000Z,7.7
2020-12-01T08:01:05.000Z,7.7
2020-12-01T08:16:05.000Z,7.7
2020-12-01T08:31:05.000Z,7.7
2020-12-01T08:46:05.000Z,7.7
2020-12-01T09:01:05.000Z,7.8
2020-12-01T09:16:05.000Z,7.8
2020-12-01T10:01:13.000Z,7.9
2020-12-01T10:16:06.000Z,7.9
2020-12-01T10:31:05.000Z,8.0
2020-12-01T10:46:05.000Z,8.0
2020-12-01T11:01:05.000Z,8.1
2020-12-01T11:16:05.000Z,8.1
2020-12-01T11:31:05.000Z,8.2
2020-12-01T11:46:05.000Z,8.2
2020-12-01T12:01:05.000Z,8.3
2020-12-01T12:16:05.000Z,8.3
2020-12-01T12:46:05.000Z,8.5
2020-12-01T13:01:05.000Z,8.5
2020-12-01T13:16:05.000Z,8.6
2020-12-01T13:31:05.000Z,8.7
2020-12-01T13:46:05.000Z,8.7
2020-12-01T14:01:05.000Z,8.8
2020-12-01T14:16:05.000Z,8.9
2020-12-01T14:31:05.000Z,8.9
2020-12-01T14:46:05.000Z,9.0
2020-12-01T15:01:05.000Z,9.0
2020-12-01T15:16:05.000Z,9.1
2020-12-01T15:31:05.000Z,9.1
2020-12-01T15:46:05.000Z,9.1
2020-12-01T16:01:05.000Z,9.2
2020-12-01T16:16:05.000Z,9.2
2020-12-01T16:31:05.000Z,9.2
2020-12-01T16:46:05.000Z,9.2
2020-12-01T17:01:05.000Z,9.2
2020-12-01T17:16:05.000Z,9.2
2020-12-01T17:31:05.000Z,9.2
2020-12-01T17:46:05.000Z,9.2
2020-12-01T18:01:05.000Z,9.2
2020-12-01T18:16:05.000Z,9.2
2020-12-01T18:31:05.000Z,9.2
2020-12-01T18:46:05.000Z,9.2
2020-12-01T19:01:05.000Z,9.2
2020-12-01T19:16:05.000Z,9.2
2020-12-01T19:31:05.000Z,9.2
2020-12-01T19:46:05.000Z,9.2
2020-12-01T20:01:05.000Z,9.2
2020-12-01T20:16:05.000Z,9.2
2020-12-01T20:31:05.000Z,9.2
2020-12-01T20:46:05.000Z,9.2
2020-12-01T21:01:05.000Z,9.2
2020-12-01T21:16:05.000Z,9.2
2020-12-01T21:31:05.000Z,9.2
2020-12-01T21:46:05.000Z,9.2
2020-12-01T22:01:05.000Z,9.2
2020-12-01T22:16:05.000Z,9.2
2020-12-01T22:31:05.000Z,9.2
2020-12-01T22:46:05.000Z,9.2
2020-12-01T23:01:05.000Z,9.2
2020-12-01T23:16:05.000Z,9.2
2020-12-01T23:31:05.000Z,9.1
2020-12-01T23:46:05.000Z,9.1
2020-12-02T00:01:05.000Z,9.1
2020-12-02T00:16:05.000Z,9.1
2020-12-02T00:31:05.000Z,9.1
2020-12-02T00:46:05.000Z,9.1
2020-12-02T01:01:05.000Z,9.1
2020-12-02T01:16:05.000Z,9.1
2020-12-02T01:31:05.000Z,9.1
2020-12-02T01:46:05.000Z,9.1
2020-12-02T02:01:05.000Z,9.1
2020-12-02T02:16:05.000Z,9.1
2020-12-02T02:31:05.000Z,9.1
2020-12-02T02:46:05.000Z,9.1
2020-12-02T03:01:05.000Z,9.1
2020-12-02T03:16:05.000Z,9.1
2020-12-02T03:31:05.000Z,9.1
2020-12-02T03:46:05.000Z,9.1
