created,value
2020-08-07T08:02:06.000Z,24.1
2020-08-07T08:17:05.000Z,24.1
2020-08-07T08:32:05.000Z,24.1
2020-08-07T08:47:05.000Z,24.2
2020-08-07T09:02:05.000Z,24.2
2020-08-07T09:17:05.000Z,24.2
2020-08-07T09:32:05.000Z,24.2
2020-08-07T09:47:05.000Z,24.3
2020-08-07T10:02:05.000Z,24.3
2020-08-07T10:02:05.000Z,24.3
2020-08-07T10:17:05.000Z,24.4
2020-08-07T10:32:05.000Z,24.5
2020-08-07T10:32:05.000Z,24.5
2020-08-07T10:47:05.000Z,24.7
2020-08-07T11:02:05.000Z,25.0
2020-08-07T11:17:05.000Z,25.3
2020-08-07T11:32:05.000Z,25.6
2020-08-07T11:47:05.000Z,25.9
2020-08-07T12:02:05.000Z,26.3
2020-08-07T12:17:05.000Z,26.6
2020-08-07T12:32:05.000Z,27.0
2020-08-07T12:47:05.000Z,27.3
2020-08-07T13:02:05.000Z,27.6
2020-08-07T13:17:05.000Z,27.8
2020-08-07T13:32:05.000Z,28.0
2020-08-07T13:47:05.000Z,28.2
2020-08-07T14:02:05.000Z,28.4
2020-08-07T14:17:05.000Z,28.5
2020-08-07T14:32:05.000Z,28.6
2020-08-07T14:47:05.000Z,28.7
2020-08-07T15:02:05.000Z,28.8
2020-08-07T15:17:05.000Z,28.8
2020-08-07T15:32:05.000Z,28.8
2020-08-07T15:47:05.000Z,28.8
2020-08-07T16:02:05.000Z,28.8
2020-08-07T16:17:05.000Z,28.8
2020-08-07T16:32:05.000Z,28.8
2020-08-07T16:47:05.000Z,28.7
2020-08-07T17:02:05.000Z,28.7
2020-08-07T17:17:05.000Z,28.7
2020-08-07T17:32:05.000Z,28.6
2020-08-07T17:47:05.000Z,28.6
2020-08-07T18:02:05.000Z,28.5
2020-08-07T18:17:05.000Z,28.4
2020-08-07T18:32:05.000Z,28.4
2020-08-07T18:47:05.000Z,28.3
2020-08-07T19:02:05.000Z,28.2
2020-08-07T19:17:05.000Z,28.2
2020-08-07T19:32:05.000Z,28.1
2020-08-07T19:47:05.000Z,28.0
2020-08-07T20:02:05.000Z,27.9
2020-08-07T20:17:05.000Z,27.8
2020-08-07T20:32:05.000Z,27.7
2020-08-07T20:47:05.000Z,27.6
2020-08-07T21:02:05.000Z,27.5
2020-08-07T21:17:05.000Z,27.4
2020-08-07T21:32:05.000Z,27.4
2020-08-07T21:47:05.000Z,27.3
2020-08-07T22:02:05.000Z,27.2
2020-08-07T22:17:05.000Z,27.1
2020-08-07T22:32:05.000Z,27.0
2020-08-07T22:47:05.000Z,26.9
2020-08-07T23:02:05.000Z,26.8
2020-08-07T23:17:05.000Z,26.7
2020-08-07T23:32:05.000Z,26.6
2020-08-07T23:47:05.000Z,26.5
2020-08-08T00:02:05.000Z,26.4
2020-08-08T00:17:05.000Z,26.4
2020-08-08T00:32:05.000Z,26.3
2020-08-08T00:47:05.000Z,26.2
2020-08-08T01:02:05.000Z,26.1
2020-08-08T01:17:05.000Z,26.1
2020-08-08T01:32:05.000Z,26.0
2020-08-08T01:47:05.000Z,25.9
2020-08-08T02:02:05.000Z,25.8
2020-08-08T02:17:05.000Z,25.8
2020-08-08T02:32:05.000Z,25.7
2020-08-08T02:47:05.000Z,25.7
2020-08-08T03:02:05.000Z,25.6
2020-08-08T03:17:05.000Z,25.5
2020-08-08T03:32:05.000Z,25.5
2020-08-08T03:47:05.000Z,25.4
2020-08-08T04:02:05.000Z,25.3
2020-08-08T04:17:05.000Z,25.3
2020-08-08T04:32:05.000Z,25.2
2020-08-08T04:32:05.000Z,25.2
2020-08-08T04:47:05.000Z,25.2
2020-08-08T05:02:05.000Z,25.1
2020-08-08T05:17:05.000Z,25.1
2020-08-08T05:32:05.000Z,25.0
2020-08-08T05:47:05.000Z,25.0
2020-08-08T06:02:05.000Z,24.9
2020-08-08T06:17:05.000Z,24.9
2020-08-08T06:32:05.000Z,24.8
2020-08-08T06:47:05.000Z,24.8
2020-08-08T07:02:05.000Z,24.8
2020-08-08T07:17:05.000Z,24.8
2020-08-08T07:32:05.000Z,24.8
2020-08-08T07:47:05.000Z,24.8
2020-08-08T08:02:11.000Z,24.8
2020-08-08T08:17:06.000Z,24.8
2020-08-08T08:32:05.000Z,24.8
2020-08-08T08:47:05.000Z,24.8
2020-08-08T09:02:05.000Z,24.8
2020-08-08T09:17:05.000Z,24.9
2020-08-08T09:32:05.000Z,24.9
2020-08-08T09:47:05.000Z,25.0
2020-08-08T10:02:05.000Z,25.0
2020-08-08T10:17:05.000Z,25.1
2020-08-08T10:32:05.000Z,25.2
2020-08-08T10:47:05.000Z,25.4
2020-08-08T10:47:05.000Z,25.4
2020-08-08T11:02:05.000Z,25.6
2020-08-08T11:17:05.000Z,25.9
2020-08-08T11:17:05.000Z,25.9
2020-08-08T11:32:05.000Z,26.2
2020-08-08T11:47:05.000Z,26.5
2020-08-08T12:02:05.000Z,26.8
2020-08-08T12:17:05.000Z,27.1
2020-08-08T12:32:05.000Z,27.5
2020-08-08T12:47:05.000Z,27.8
2020-08-08T13:02:05.000Z,28.1
2020-08-08T13:17:05.000Z,28.4
2020-08-08T13:32:05.000Z,28.6
2020-08-08T13:47:05.000Z,28.7
2020-08-08T14:02:05.000Z,28.9
2020-08-08T14:17:05.000Z,29.0
2020-08-08T14:32:05.000Z,29.1
2020-08-08T14:47:05.000Z,29.2
2020-08-08T15:02:05.000Z,29.2
2020-08-08T15:17:05.000Z,29.2
2020-08-08T15:32:05.000Z,29.2
2020-08-08T15:47:05.000Z,29.2
2020-08-08T16:02:05.000Z,29.2
2020-08-08T16:17:05.000Z,29.1
2020-08-08T16:32:05.000Z,29.1
2020-08-08T16:47:05.000Z,29.0
2020-08-08T17:02:05.000Z,29.0
2020-08-08T17:17:05.000Z,28.9
2020-08-08T17:32:05.000Z,28.8
2020-08-08T17:47:05.000Z,28.8
2020-08-08T18:02:05.000Z,28.7
2020-08-08T18:17:05.000Z,28.6
2020-08-08T18:32:05.000Z,28.6
2020-08-08T18:47:05.000Z,28.5
2020-08-08T19:02:05.000Z,28.4
2020-08-08T19:17:05.000Z,28.3
2020-08-08T19:32:05.000Z,28.2
2020-08-08T19:32:05.000Z,28.2
2020-08-08T19:47:05.000Z,28.1
2020-08-08T20:02:05.000Z,28.0
2020-08-08T20:02:05.000Z,28.0
2020-08-08T20:17:05.000Z,27.9
2020-08-08T20:32:05.000Z,27.8
2020-08-08T20:47:05.000Z,27.7
2020-08-08T21:02:05.000Z,27.6
2020-08-08T21:17:05.000Z,27.5
2020-08-08T21:32:05.000Z,27.5
2020-08-08T21:47:05.000Z,27.4
2020-08-08T22:02:05.000Z,27.3
2020-08-08T22:17:05.000Z,27.2
2020-08-08T22:17:05.000Z,27.2
2020-08-08T22:32:05.000Z,27.1
2020-08-08T22:47:05.000Z,27.0
2020-08-08T23:02:05.000Z,26.9
2020-08-08T23:17:05.000Z,26.8
2020-08-08T23:32:05.000Z,26.7
2020-08-08T23:47:05.000Z,26.6
